side,NOUN,38
vain,NOUN,12
surveyor,NOUN,19
besom,NOUN,1
swept,VERB,1
worthier,ADJ,3
dignity,NOUN,12
pocket,NOUN,4
emolument,NOUN,2
salem—my,ADJ,1
dwelt,VERB,4
boyhood,NOUN,2
years—possesses,NOUN,1
hold,NOUN,6
affection,NOUN,16
force,NOUN,16
season,NOUN,9
residence,NOUN,4
physical,ADJ,17
unvaried,ADJ,2
surface,NOUN,5
covered,VERB,7
chiefly,NOUN,3
wooden,ADJ,7
architectural,ADJ,1
neither,DET,11
lazy,ADJ,1
wearisomely,ADV,2
whole,ADJ,40
peninsula,NOUN,7
hill,NOUN,4
guinea,NOUN,1
almshouse,NOUN,1
reasonable,ADJ,5
form,VERB,8
sentimental,ADJ,1
disarranged,NOUN,1
checkerboard,NOUN,1
invariably,ADV,10
feeling,NOUN,18
content,ADJ,2
call,VERB,19
sentiment,NOUN,17
root,NOUN,12
nearly,ADV,11
original,ADJ,7
briton,NOUN,1
emigrant,NOUN,5
settlement,NOUN,16
become,VERB,22
city,NOUN,7
descendant,NOUN,5
mingled,VERB,6
earthy,ADJ,1
small,ADJ,29
necessarily,ADV,4
walk,VERB,9
therefore,ADP,5
mere,ADJ,5
dust,NOUN,6
know,VERB,52
stock,NOUN,3
need,NOUN,11
consider,VERB,4
moral,ADJ,25
first,ADV,14
ancestor,NOUN,4
invested,VERB,4
tradition,NOUN,1
present,ADJ,21
haunt,VERB,5
sort,NOUN,7
phase,NOUN,3
steeplecrowned,VERB,4
early,ADJ,14
sword,NOUN,7
trode,VERB,2
unworn,ADJ,1
stately,ADJ,6
man,NOUN,167
whose,PRON,59
seldom,ADV,6
face,NOUN,75
known,VERB,25
legislator,NOUN,3
judge,NOUN,7
puritanic,ADJ,4
trait,NOUN,13
bitter,NOUN,3
persecutor,NOUN,1
incident,NOUN,6
hard,ADJ,15
woman,NOUN,89
sect,NOUN,2
feared,VERB,3
persecuting,VERB,1
conspicuous,ADJ,2
said,VERB,147
stain,NOUN,4
stain,ADJ,1
dry,NOUN,1
charter,NOUN,1
burialground,NOUN,6
whether,ADP,58
mine,ADJ,9
bethought,NOUN,1
ask,VERB,11
heaven,ADV,4
event,NOUN,17
writer,NOUN,5
hereby,NOUN,1
shame,NOUN,36
sake,NOUN,9
curse,NOUN,3
incurred,VERB,2
dreary,NOUN,2
condition,NOUN,4
exist—may,VERB,1
henceforth,NOUN,3
removed,VERB,5
doubtless,NOUN,6
stern,ADJ,17
blackbrowed,VERB,1
puritan,NOUN,17
thought,VERB,20
sufficient,ADJ,5
retribution,NOUN,9
sin,NOUN,40
lapse,NOUN,7
borne,VERB,7
bough,ADP,1
idler,NOUN,1
aim,NOUN,2
recognize,VERB,10
laudable,ADJ,1
mine—if,NOUN,1
domestic,ADJ,8
brightened,VERB,5
success—would,NOUN,1
deem,VERB,8
otherwise,ADV,12
disgraceful,NOUN,1
he”,ADJ,1
murmur,NOUN,11
forefather,NOUN,6
god,NOUN,11
day,NOUN,107
fellow,NOUN,5
compliment,NOUN,1
greatgrandsires,NOUN,1
gulf,NOUN,1
let,VERB,30
scorn,VERB,2
strong,ADJ,15
mine,NOUN,13
town’s,NOUN,5
infancy,NOUN,6
energetic,ADJ,1
men,NOUN,68
disgraced,VERB,1
unworthy,ADJ,1
member,NOUN,6
seldom,NOUN,6
generation,NOUN,12
memorable,ADJ,4
putting,VERB,9
forward,ADV,16
notice,NOUN,10
sunk,VERB,1
sight,NOUN,15
son,VERB,1
hundred,ADJ,4
fourteen,ADJ,1
took,VERB,32
hereditary,ADJ,5
mast,NOUN,1
confronting,NOUN,1
blustered,VERB,1
sire,NOUN,3
also,ADV,17
passed,VERB,25
manhood,NOUN,2
mingle,VERB,6
birth,NOUN,6
burial,ADJ,1
creates,NOUN,1
charm,NOUN,7
scenery,NOUN,3
love,VERB,21
instinct,VERB,1
land,NOUN,16
grandfather,NOUN,1
oysterlike,ADJ,1
tenacity,NOUN,1
settler,NOUN,5
creeping,VERB,3
cling,NOUN,1
successive,ADJ,2
imbedded,VERB,1
joyless,ADJ,1
mud,NOUN,3
dead,ADJ,23
level,NOUN,3
chill,NOUN,8
east,CONJ,1
atmospheres—all,NOUN,1
fault,NOUN,3
besides,ADP,5
nothing,NOUN,50
spell,NOUN,10
survives,VERB,1
powerfully,ADV,3
paradise,NOUN,2
case,NOUN,14
felt,VERB,40
destiny,NOUN,7
mould,NOUN,2
along,ADV,7
familiar,ADJ,26
here—ever,ADV,1
assuming,NOUN,1
street—might,NOUN,1
unhealthy,ADJ,1
flourish,VERB,1
potato,NOUN,1
replanted,VERB,1
child,NOUN,184
fortune,NOUN,6
control,NOUN,6
unaccustomed,ADJ,6
chiefly,ADV,1
indolent,NOUN,1
unjoyous,ADJ,1
fill,VERB,2
somewhere,ADV,4
doom,NOUN,14
away—as,ADJ,1
seemed,VERB,99
permanently—but,NOUN,1
bad,ADJ,5
centre,NOUN,4
ascended,VERB,8
president’s,NOUN,1
introduced,VERB,3
doubt,NOUN,13
greatly—or,NOUN,1
functionary,NOUN,1
body,NOUN,15
settled,VERB,4
looked,VERB,55
epoch,VERB,2
collector,NOUN,4
kept,VERB,40
fragile,ADJ,2
soldier—new,NOUN,1
england’s,NOUN,1
distinguished,ADJ,1
soldier—he,NOUN,1
firmly,ADV,5
pedestal,NOUN,8
service,NOUN,9
secure,NOUN,4
wise,NOUN,9
liberality,NOUN,1
administration,NOUN,5
subordinate,NOUN,1
hour,NOUN,31
kindly,ADJ,3
nature,ADJ,3
slight,ADJ,8
attaching,VERB,1
change,VERB,1
unquestionable,ADJ,1
aged,VERB,7
seacaptains,NOUN,2
finally,ADV,13
drifted,VERB,1
nook,NOUN,1
periodical,ADJ,1
election,NOUN,11
acquired,VERB,2
le,ADV,20
fellowmen,NOUN,2
age,NOUN,40
death,NOUN,28
bay,NOUN,2
number,NOUN,10
assured,VERB,3
gouty,NOUN,1
rheumatic,ADJ,2
bedridden,ADJ,1
dreamed,VERB,7
making,VERB,20
torpid,NOUN,1
winter,NOUN,1
creep,VERB,4
warm,ADJ,9
june,VERB,1
lazily,ADV,1
termed,VERB,7
leisure,NOUN,2
plead,VERB,3
abbreviating,VERB,1
breath,NOUN,14
servant,NOUN,5
rest,VERB,4
arduous,ADJ,1
afterwards—as,ADV,1
principle,NOUN,15
country’s,NOUN,1
believe,VERB,11
was—withdrew,VERB,1
consolation,NOUN,4
interference,NOUN,3
course,NOUN,15
fall,VERB,8
neither,CONJ,13
back,ADJ,2
greater,ADJ,8
whig,NOUN,4
brotherhood,NOUN,6
democrat,NOUN,3
otherwise—had,VERB,1
influential,ADJ,2
withheld,VERB,2
angel,NOUN,16
code,NOUN,4
white,ADJ,28
head,NOUN,49
axe,NOUN,3
plain,ADV,1
enough,ADJ,5
dreaded,VERB,3
pained,VERB,1
behold,VERB,13
furrowed,ADJ,1
cheek,NOUN,17
weatherbeaten,VERB,1
glance,NOUN,13
harmless,ADJ,3
tremor,NOUN,3
voice,NOUN,45
speakingtrumpet,NOUN,1
hoarsely,ADV,2
frighten,ADJ,1
silence,VERB,1
person,NOUN,37
weighed,VERB,2
efficiency,NOUN,1
ought,VERB,5
younger,ADJ,3
orthodox,ADJ,1
serve,VERB,5
act,VERB,3
deservedly,ADV,1
therefore,NOUN,4
conscience,NOUN,13
continued,VERB,13
incumbency,NOUN,1
tilted,VERB,1
thousandth,ADJ,1
seastories,NOUN,1
mouldy,NOUN,2
joke,NOUN,1
discovery,NOUN,3
imagine,NOUN,1
heart,NOUN,132
usefully,ADV,1
behalf,NOUN,3
least,ADJ,20
country—these,ADJ,1
various,ADJ,11
sagaciously,ADV,1
spectacle,NOUN,7
peep,VERB,1
hold,VERB,13
fuss,NOUN,1
marvellous,ADJ,7
whenever,ADV,8
occurred—when,NOUN,1
wagonload,NOUN,1
valuable,ADJ,6
smuggled,VERB,1
ashore,ADV,2
noonday,ADJ,2
directly,ADV,7
beneath,VERB,3
noses—nothing,NOUN,1
exceed,VERB,1
vigilance,NOUN,1
alacrity,NOUN,1
proceeded,VERB,6
lock,VERB,1
tape,NOUN,2
previous,ADJ,6
promptitude,NOUN,1
zeal,NOUN,5
remedy,NOUN,6
commonly,ADV,1
disagreeable,ADJ,2
foolish,ADJ,3
kindness,NOUN,2
companion’s,NOUN,2
usually,ADV,7
uppermost,ADV,1
paternal,ADJ,5
favorable,ADJ,3
like,VERB,1
pleasant,ADJ,5
forenoons—when,NOUN,1
fervent,NOUN,1
heat,NOUN,4
liquefied,VERB,1
merely,ADV,17
warmth,NOUN,6
halftorpid,ADJ,1
hear,VERB,13
