heart”,NOUN,1
feet”,NOUN,1
—baron,NOUN,1
spermacetti,ADJ,1
till,VERB,43
covered,VERB,8
purpose,NOUN,37
fishery,NOUN,60
element,NOUN,18
floundered,ADJ,1
wave,NOUN,50
gather’d,NOUN,1
shoal,NOUN,14
led,VERB,10
waste,NOUN,3
trackless,ADJ,1
enemy,NOUN,4
front,NOUN,25
horn,NOUN,29
fangs”,NOUN,1
flood,NOUN,11
io,NOUN,1
people’s,NOUN,5
atlantic,NOUN,8
flounder,NOUN,2
polar,ADJ,12
lamb’s,VERB,1
triumph,NOUN,5
1690,NUM,1
person,NOUN,35
hill,NOUN,17
pasture,NOUN,6
—obed,VERB,1
history,NOUN,23
“i,NOUN,59
cottage,NOUN,3
susan,ADJ,1
bones”,NOUN,1
—hawthorne’s,NOUN,1
twice,ADV,11
tale,NOUN,6
pacific,ADJ,5
le,ADJ,26
ago”,NOUN,2
“no,NOUN,17
sir,NOUN,74
’tis,VERB,5
answered,VERB,21
threw,VERB,8
pair,NOUN,14
christian,NOUN,11
oilbutt,NOUN,2
fellow”,VERB,1
—cooper’s,NUM,1
pilot,NOUN,20
berlin,NOUN,1
introduced,VERB,6
there”,NOUN,14
—eckermann’s,NOUN,1
conversation,NOUN,5
goethe,NOUN,2
—“narrative,NOUN,1
essex,NOUN,3
finally,ADV,27
destroyed,VERB,8
ocean”,NOUN,1
sat,VERB,41
phospher,NOUN,1
gleamed,VERB,5
—elizabeth,ADJ,1
oakes,NOUN,1
smith,VERB,1
engaged,VERB,18
10440,NUM,1
nearly,ADV,36
english,ADJ,41
“sometimes,VERB,1
tremendous,ADJ,9
whip,NOUN,7
“mad,NOUN,1
agony,NOUN,8
endures,VERB,1
fresh,ADJ,26
attack,NOUN,9
infuriated,ADJ,1
roll,NOUN,19
rear,VERB,2
enormous,ADJ,26
wide,ADJ,44
snap,NOUN,2
rush,NOUN,15
propelled,VERB,1
swiftness,NOUN,5
utterly,ADJ,5
astonishment,NOUN,5
entirely,ADV,29
numerous,ADJ,16
competent,ADJ,4
observer,NOUN,1
abundant,ADJ,2
habitudes”,NOUN,1
1839,NUM,3
cachalot”,NOUN,1
better,ADV,17
greenland,NOUN,34
extremity,NOUN,11
disposition,NOUN,3
employ,VERB,4
manner,NOUN,38
bold,NOUN,4
mischievous,ADJ,1
dangerous,ADJ,12
specie,NOUN,31
tribe”,NOUN,1
—frederick,NOUN,1
debell,NOUN,1
1840,NUM,1
blows”,VERB,3
“where,ADV,6
away”,ADV,1
captain,NOUN,271
“three,ADJ,3
bow,NOUN,79
“raise,VERB,1
wheel,NOUN,8
steady”,NOUN,1
“steady,ADJ,1
“masthead,NOUN,2
ahoy,ADV,1
now”,ADJ,3
“ay,NOUN,2
ay,NOUN,2
blow,VERB,14
breaches”,VERB,2
“sing,VERB,4
sing,VERB,14
there—there—thar,NOUN,1
blows—bowes—booos”,NOUN,1
off”,ADJ,1
half”,NOUN,2
“thunder,NOUN,1
hands”,NOUN,4
—j,NOUN,1
ross,NOUN,3
browne’s,NOUN,1
cruize,NOUN,1
whaleship,NOUN,27
occurred,VERB,10
island,NOUN,46
nantucket”,ADJ,1
—“narrative,NUM,1
mutiny”,NOUN,1
lay,NOUN,26
wounded,VERB,6
parried,VERB,1
assault,NOUN,8
time,NOUN,427
monster,NOUN,47
rushed,VERB,15
onset,NOUN,7
inevitable”,ADJ,1
—missionary,ADJ,1
journal,NOUN,1
“nantucket,NOUN,2
itself”,NOUN,1
webster,NOUN,1
“is,VERB,1
striking,ADJ,3
peculiar,ADJ,34
portion,NOUN,7
national,ADJ,3
nine,NUM,9
living,VERB,22
largely,ADV,8
persevering,ADJ,1
industry”,ADJ,1
u,NOUN,1
senate,NOUN,2
application,NOUN,6
breakwater,NOUN,1
directly,ADV,20
moment”,NOUN,1
—“the,NOUN,1
captor,NOUN,1
whaleman’s,NOUN,8
biography,NOUN,1
gathered,VERB,7
cruise,NOUN,8
preble”,NOUN,1
rev,NOUN,2
bit,NOUN,31
hell”,VERB,1
comstock,NOUN,2
northern,ADJ,11
discover,VERB,7
failed,VERB,4
object,NOUN,45
—mcculloch’s,ADJ,1
reciprocal,ADJ,1
ball,NOUN,13
forward,ADV,36
whalemen,NOUN,63
upon,PRT,1
clew,NOUN,1
passage”,NOUN,1
“something”,NUM,1
unpublished,ADJ,1
“it,NOUN,21
struck,NOUN,10
lookout,NOUN,18
masthead,NOUN,63
eagerly,ADV,8
scanning,VERB,3
expanse,NOUN,4
ex,VERB,2
“pedestrians,NOUN,1
london,NOUN,9
elsewhere,ADV,13
recollect,VERB,1
upright,ADJ,9
arch,NOUN,7
gateway,NOUN,3
entrance,NOUN,8
alcove,NOUN,2
—tales,NOUN,1
enrolled,VERB,3
crew”,NOUN,3
taking,NOUN,3
retaking,NOUN,1
american,ADJ,33
departed”,NOUN,1
—cruise,NOUN,1
mass,NOUN,46
shot,NOUN,18
perpendicularly,ADV,8
fisherman,NOUN,29
harpooned,VERB,7
manage,NOUN,1
powerful,ADJ,3
colt,NOUN,7
tied,VERB,11
tail”,NOUN,3
truck,NOUN,7
“on,VERB,1
male,ADJ,1
slowly,ADV,48
swimming,VERB,23
stone’s,ADJ,1
shore”,ADJ,1
terra,NOUN,3
beech,NOUN,2
naturalist,NOUN,9
“‘stern,ADJ,1
exclaimed,VERB,10
threatening,VERB,2
lives’”,ADJ,1
—wharton,NOUN,1
killer,NOUN,5
lad,NOUN,29
bold,ADJ,13
harpooneer,NOUN,123
song,NOUN,7
giant,ADJ,1
boundless,NOUN,6
sea”,ADJ,1
—whale,NOUN,1
call,VERB,53
ago—never,ADV,1
mind,VERB,18
precisely—having,NOUN,1
spleen,NOUN,1
regulating,VERB,2
whenever,ADV,10
drizzly,NOUN,1
november,NOUN,2
soul,NOUN,98
whenever,NOUN,4
pausing,VERB,9
bringing,VERB,10
rear,NOUN,18
hypo,NOUN,2
upper,ADJ,28
moral,ADJ,3
principle,NOUN,12
stepping,VERB,6
methodically,ADV,3
account,VERB,8
get,NOUN,7
sea,VERB,17
soon,ADV,126
substitute,NOUN,3
pistol,NOUN,7
cato,NOUN,1
throw,VERB,13
degree,NOUN,29
cherish,ADJ,1
feeling,NOUN,17
city,NOUN,17
wharf,NOUN,14
isle,NOUN,24
coral,ADJ,7
surround,VERB,3
surf,NOUN,4
waterward,VERB,1
downtown,NOUN,1
washed,VERB,4
previous,ADJ,36
sight,NOUN,105
crowd,NOUN,9
watergazers,NOUN,1
sabbath,NOUN,4
corlears,NOUN,1
slip,NOUN,1
thence,NOUN,7
see—posted,VERB,1
silent,ADJ,21
sentinel,NOUN,1
town,NOUN,19
thousand,NOUN,32
leaning,VERB,24
seated,VERB,25
pierheads,NOUN,1
looking,VERB,56
china,NOUN,5
rigging,VERB,10
striving,VERB,8
still,ADV,307
pent,VERB,1
plaster—tied,VERB,1
nailed,VERB,6
clinched,VERB,3
crowd,ADJ,1
straight,NOUN,8
extremest,ADJ,2
limit,NOUN,5
